bookID,average_rating,language_code,num_pages,ratings_count,text_reviews_count
11157,3.69,eng,276,204,28
11159,4.04,eng,265,28,1
11161,4.14,eng,208,957,72
11162,3.9,eng,318,1458,108
11166,3.87,eng,81,12576,975
11167,3.94,eng,320,503,36
11168,3.84,eng,109,7332,465
11174,4.15,eng,464,954,63
11176,3.57,eng,288,15,1
11178,3.57,eng,254,56,5
11184,3.83,eng,469,225,16
11197,4.04,eng,206,506,52
11204,3.99,eng,300,726,50
11208,3.63,eng,304,18032,1144
11222,4.17,eng,112,22,3
11225,4.2,eng,272,1120,104
11226,4.2,eng,272,67,5
11229,3.92,eng,528,13010,771
11231,4.1,eng,576,184,18
11234,3.93,eng,432,1417,115
11235,3.63,eng,270,1846,159
11240,3.76,eng,320,604,48
11244,4.23,eng,576,1045,38
11245,4.07,eng,512,2043,209
11247,4.2,eng,480,1114,43
11251,4.19,eng,512,1493,69
11253,3.73,eng,204,3682,319
11262,4.34,eng,672,1066,52
11263,3.4,eng,224,305,31
11269,3.43,eng,192,314,14
11277,3.46,eng,342,2532,149
11278,3.68,eng,291,1067,61
11279,4.02,eng,600,16116,894
11285,3.68,fre,243,1,0
11286,3.9,eng,884,15742,714
11289,4.18,eng,709,36728,1229
11290,3.71,eng,464,5855,264
11295,3.66,eng,397,61,17
11296,3.83,eng,462,1444,68
11301,4.16,eng,64,37851,597
11308,3.97,eng,167,1756,72
11311,3.75,eng,196,4085,181
11313,4.15,eng,274,27802,507
11317,4.22,eng,379,34,4
11318,4.06,eng,224,9606,258
11320,4.25,mul,151,4494,160
11323,4.62,eng,48,23,4
11324,3.77,eng,252,11174,465
11326,3.75,eng,224,7580,452
11333,3.83,eng,360,660,58
11339,4.39,eng,232,12613,392
11340,3.81,eng,229,428,54
11341,3.81,eng,229,1338,128
11347,3.93,eng,174,3552,361
11349,3.93,eng,174,457,49
11352,3.93,eng,189,709,94
11355,3.93,fre,431,11,0
11359,3.93,eng,320,15795,447
11364,4.24,eng,912,12,1
11366,4.17,eng,606,40927,1671
11371,3.77,eng,400,9031,1555
11372,3.66,eng,320,249,29
11373,3.77,eng,560,286,37
11376,3.77,eng,454,21451,778
11378,3.99,fre,352,3840,318
11380,4.11,ger,573,314,14
11383,3.9,eng,184,9,0
11389,3.82,eng,428,5889,300
11390,3.94,eng,293,834,54
11399,4.2,eng,268,3,0
11406,3.97,eng,197,28,3
11413,3.91,eng,243,42509,738
11426,4.42,eng,345,8370,143
11427,4.44,eng,342,8874,174
11428,4.43,eng,346,8158,146
11429,4.32,eng,337,10722,354
11430,4.45,eng,384,13180,288
11432,4.5,eng,400,12509,271
11433,4.38,eng,384,25248,859
11434,4.41,eng,358,9804,172
11436,4.46,eng,344,12550,201
11437,4.42,eng,544,18280,772
11439,4.3,eng,416,1651,107
11441,4.11,eng,157,4455,232
11449,4.28,eng,230,21895,894
11463,4.08,eng,240,2398,175
11464,3.82,eng,196,7772,826
11466,3.98,eng,304,22828,1304
11468,4.11,eng,576,1227,79
11472,4.24,eng,356,24862,1443
11473,4.37,eng,510,866,103
11478,4.01,eng,448,135,11
11481,3.81,eng,368,170,31
11482,4.07,eng,297,14,3
11492,3.49,eng,213,806,61
11494,3.86,eng,487,6995,378
11499,4.15,eng,368,11255,499
11502,4.16,eng,384,6224,339
11503,4.08,eng,416,2222,120
11511,3.9,fre,999,63,7
11514,4.25,fre,410,19,0
11516,3.81,fre,357,0,0
11518,3.33,fre,436,3,0
11519,3.71,fre,464,6,0
11520,4.17,ger,672,3,0
11525,3.85,eng,992,36303,439
11535,3.8,eng,580,1108,89
11541,4.28,eng,956,147,23
11548,3.9,eng,496,9111,231
11549,3.93,eng,400,4849,228
11550,3.92,eng,416,3226,143
11551,4.06,eng,603,8741,326
11552,3.89,eng,432,2242,96
11553,4.35,eng,580,17540,1740
11556,3.87,eng,538,5725,147
11563,3.64,eng,400,21063,460
11565,4.47,eng,281,291,7
11570,3.63,fre,688,136312,1617
11571,3.92,eng,376,252,14
11574,4.25,eng,80,29670,974
11580,4.07,eng,66,34392,275
11584,4.33,eng,384,1118,142
11594,4.24,spa,496,192,9
11597,3.77,eng,469,110131,1282
11601,3.42,eng,272,62,9
11604,3.59,eng,264,1997,184
11605,3.63,eng,66,11649,270
11606,4.11,eng,692,1098,84
11608,4.0,spa,424,737,119
11611,4.32,eng,96,1436,24
11613,4.34,spa,613,64,3
11616,3.84,eng,350,54,13
11617,4.29,eng,821,315,20
11619,4.25,eng,690,475,39
11621,4.17,eng,299,77,3
11623,4.31,eng,732,14009,483
11625,4.27,eng,256,3737,283
11627,4.19,eng,84,9140,224
11630,3.92,eng,402,1516,60
11632,4.17,eng,384,1163,64
11635,3.67,eng,224,453,24
11643,3.72,eng,239,165,16
11648,3.58,eng,182,821,131
11653,3.81,eng,323,4996,325
11654,3.85,eng,451,6993,482
11655,3.91,eng,336,3192,195
11657,3.17,eng,320,3490,410
11663,3.98,eng,640,811,55
11664,3.45,eng,272,2001,150
11665,3.57,eng,302,14,2
11666,3.97,eng,608,13361,395
11668,4.02,eng,32,92,5
11669,3.68,eng,448,132,19
11670,3.76,eng,256,949,128
11671,3.45,eng,368,330,36
11672,3.69,eng,496,467,31
11684,3.83,eng,388,449,83
11686,4.27,eng,693,12270,529
11690,3.79,eng,356,11930,973
11692,3.91,eng,466,6352,425
11693,3.46,eng,161,6994,431
11695,3.56,spa,282,7,0
11697,3.83,eng,254,34,4
11698,3.85,spa,687,413,45
11701,4.3,eng,669,2896,46
11702,4.14,eng,398,5170,154
11704,4.22,eng,547,44,6
11705,4.21,eng,160,373,18
11707,4.21,eng,276,602,30
11715,3.86,eng,224,25,1
11723,3.65,eng,292,7,0
11728,3.47,eng,226,3334,514
11729,4.07,eng,472,32,7
11734,3.88,eng,384,25422,1410
11751,3.78,eng,399,1614,212
11752,4.03,eng,268,2228,241
11765,3.43,eng,454,3683,238
11766,3.41,eng,112,300,24
11767,3.24,eng,128,7201,500
11768,3.9,eng,520,51267,1195
11769,3.9,eng,428,217,26
11771,3.9,ger,597,301,19
11772,3.9,spa,457,18,3
11777,3.23,eng,288,2662,290
11779,3.71,eng,576,2686,230
11780,3.76,eng,436,2115,116
11781,3.8,eng,528,912,97
11782,3.55,eng,464,3510,357
11784,3.46,eng,292,1168,129
11785,3.34,eng,181,6028,821
11796,3.85,eng,451,128,9
11801,3.87,eng,384,397,40
11809,3.83,eng,332,54,4
11824,3.57,eng,90,21191,1162
11831,3.96,eng,359,16021,594
11854,1.0,eng,134,2,0
11861,4.17,eng,288,0,0
11862,4.25,eng,162,317,40
11873,3.97,eng,480,86,5
11876,3.69,eng,567,566,33
11878,4.04,eng,96,398,51
11880,3.83,eng,327,0,0
11886,3.66,eng,224,7,0
11890,3.76,eng,352,6152,257
11900,3.81,eng,336,1746,184
11907,3.53,eng,272,1481,118
11908,3.84,eng,586,14789,756
11910,3.76,eng,288,2721,135
11912,4.19,eng,793,96,10
11915,4.19,eng,444,25866,637
11917,3.89,eng,480,6236,369
11919,4.09,eng,495,21556,653
11920,4.08,eng,414,767,44
11921,4.13,eng,528,777,48
11922,4.15,eng,468,37400,1136
11926,3.51,fre,122,2525,112
11932,4.12,eng,231,707,97
11933,4.02,eng,288,3033,241
11934,4.21,eng,430,530,35
11938,3.89,eng,346,2015,136
11949,4.37,eng,128,112,9
11963,3.75,fre,220,267,14
11970,3.75,eng,299,898,48
11978,3.46,eng,352,17,3
11980,3.96,fre,165,1951,77
11988,4.34,eng,656,843,30
11990,4.15,eng,320,9227,256
11991,4.04,eng,147,53697,1772
11993,4.19,fre,334,134,5
11995,4.2,eng,288,2448,104
11996,4.09,eng,206,516,71
12000,4.37,eng,892,420,34
12001,4.11,eng,134,251,19
12009,4.02,eng,434,15363,560
12013,4.21,eng,499,20051,759
12016,4.2,eng,496,17025,436
12017,3.92,eng,343,10878,342
12018,4.21,ger,655,24,2
12019,3.92,eng,80,59,3
12022,3.17,eng,280,78,10
12034,3.77,eng,384,31,2
12035,4.22,eng,928,3,0
12036,3.65,eng,361,1876,161
12043,3.48,eng,208,34,2
12045,3.76,eng,288,14,0
12047,3.31,eng,128,123,16
12048,4.19,eng,940,264,21
12049,4.02,eng,432,1123,99
12050,3.98,eng,90,313,23
12053,3.91,eng,313,906,132
12055,3.67,eng,96,181,26
12059,3.25,eng,192,18,0
12066,3.84,eng,362,1539,90
12069,3.77,eng,224,284,33
12070,4.25,eng,384,5036,582
12071,4.25,spa,318,104,14
12073,4.23,eng,464,11067,187
12074,3.76,eng,368,2284,169
12075,4.07,eng,142,13578,404
12076,4.23,eng,256,224,35
12077,4.16,eng,114,75,4
12078,4.01,eng,160,877,27
12079,4.36,eng,704,3679,148
12080,4.06,eng,315,285,26
12081,4.14,eng,208,2027,38
12083,4.07,eng,179,32178,734
12086,4.0,eng,408,4,0
12090,3.83,fre,124,1751,74
12091,4.0,eng,128,3,0
12095,4.04,eng,160,5524,106
12099,4.11,eng,105,175,9
12108,3.5,eng,252,17,3
12113,3.95,eng,224,2935,63
12114,3.85,eng,96,214,18
12116,4.03,eng,272,6185,108
12117,4.1,eng,176,3852,106
12118,3.91,eng,80,650,21
12120,3.74,eng,200,7,0
12123,4.09,eng,248,1979,94
12125,3.94,eng,416,18737,1081
12137,3.91,eng,120,6746,178
12142,4.18,eng,336,4967,105
12143,4.15,eng,92,79,6
12147,4.06,eng,476,6115,752
12148,4.06,eng,479,522,80
12149,3.79,eng,267,33,3
12155,4.27,eng,32,252,53
12157,4.11,eng,80,1136,224
12169,3.96,eng,504,369,22
12172,4.25,eng,347,10455,660
12180,3.96,eng,400,312,26
12186,3.9,eng,192,342,23
12187,4.15,eng,604,7927,543
12188,4.0,eng,368,767,59
12193,4.28,eng,762,97,7
12194,3.62,eng,455,21925,838
12195,3.9,eng,304,589,20
12201,4.4,eng,32,9205,322
12202,4.25,eng,607,1392,67
12203,3.88,eng,342,731,69
12204,4.28,eng,49,33928,251
12210,4.32,eng,1036,6188,51
12212,4.11,eng,514,259,31
12216,4.08,eng,424,1596,36
12222,3.98,eng,192,3458,337
12225,3.29,eng,96,0,0
12226,3.7,eng,88,10,0
12230,3.9,eng,122,2085,179
12240,4.5,eng,328,2,2
12248,4.14,eng,112,280,19
12249,4.32,eng,608,109,23
12250,3.98,eng,82,234,21
12254,3.86,eng,8,42,7
12256,4.5,grc,224,4,1
12263,4.09,eng,128,316,22
12268,4.31,eng,608,642,46
12274,3.8,eng,160,5966,211
12275,3.87,eng,565,100,8
12279,4.28,eng,512,6775,217
12288,3.45,eng,342,11,3
12290,3.43,eng,272,5,0
12292,3.63,eng,312,15,4
12293,4.25,eng,336,4,1
12297,3.4,eng,241,5503,220
12299,3.4,eng,400,1373,68
12300,3.4,eng,224,109,8
12301,3.4,eng,538,534,11
12302,3.4,eng,240,10,0
12315,3.98,eng,92,210,20
12317,4.21,eng,396,64,4
12319,4.11,eng,862,3227,76
12321,4.01,eng,240,48651,1115
12322,4.18,eng,292,818,26
12328,4.21,eng,32,61,7
12335,4.01,eng,608,6799,483
12346,4.33,fre,205,0,0
12349,3.96,eng,366,12431,1330
12350,3.96,ger,383,2,0
12352,3.96,fre,445,3,0
12358,3.88,eng,197,25608,1318
12365,4.04,eng,479,5013,332
12366,3.75,eng,240,2738,252
12370,3.88,eng,640,89,15
12372,3.9,eng,485,3255,353
12375,4.47,eng,416,182,11
12378,4.02,eng,656,309,39
12381,3.96,eng,214,2940,124
12383,4.38,eng,285,1763,20
12395,4.23,eng,453,21561,876
12398,3.92,eng,811,2121,247
12401,4.43,eng,288,24,4
12408,3.85,eng,546,335,26
12412,4.14,eng,278,824,59
12417,3.93,eng,304,565,118
12419,4.07,eng,384,502,43
12424,3.82,eng,256,83,8
12427,4.26,eng,380,179,16
12441,3.92,eng,355,884,74
12442,3.85,eng,390,5875,401
12445,3.52,eng,339,24,3
12447,4.04,eng,711,4025,265
12448,3.93,eng,644,11131,751
12451,4.2,eng,896,777,45
12457,3.76,eng,160,17,0
12466,3.14,eng,477,2307,351
12467,3.94,eng,721,21004,620
12473,3.3,eng,218,67,10
12474,3.66,eng,304,2500,188
12477,4.07,eng,316,3500,313
12478,3.92,eng,462,12,3
12482,3.8,eng,320,221,34
12488,3.9,eng,240,767,85
12495,3.72,eng,255,2757,119
12496,3.96,eng,160,6494,562
12502,3.8,eng,338,8819,394
12511,4.11,eng,352,64,9
12513,3.95,eng,144,1876,147
12517,3.86,eng,107,2448,146
12522,3.44,eng,250,924,25
12526,4.34,eng,617,562,42
12527,4.11,eng,288,17681,1596
12528,3.91,eng,255,7102,604
12532,4.16,eng,205,3172,380
12533,3.57,eng,216,4870,975
12535,4.05,eng,352,18922,865
12537,3.63,eng,166,1562,111
12540,4.19,eng,251,21507,1664
12545,4.06,eng,304,1029,188
12546,3.83,eng,164,509,81
12550,4.29,eng,211,6970,310
12557,4.01,eng,416,66503,1661
12558,3.97,eng,32,1388,64
12560,3.65,eng,432,1799,121
12561,3.72,eng,239,83,20
12564,4.17,eng,715,577,80
12568,4.15,eng,400,8721,380
12569,4.29,eng,544,2076,95
12570,4.25,eng,608,1724,103
12571,3.78,eng,132,1349,77
12577,4.23,eng,622,7084,202
12578,4.17,eng,1012,274,27
12579,4.43,eng,226,305,15
12581,4.04,eng,106,484,56
12582,3.94,eng,1,92,28
12583,3.6,eng,436,433,59
12586,4.06,eng,368,102,11
12589,3.88,eng,288,830,76
12590,4.06,eng,104,2717,232
12612,3.97,eng,301,11173,345
12614,3.94,eng,213,1953,116
12615,4.02,eng,103,4332,320
12616,3.73,spa,144,14,2
12618,3.93,eng,256,4145,192
12620,3.98,eng,492,1643,38
12622,3.86,eng,190,819,31
12623,4.05,eng,242,270,16
12627,3.99,eng,111,1679,133
12630,3.97,eng,226,1776,90
12631,3.76,eng,199,282,20
12645,3.96,eng,261,296,10
12646,3.96,eng,480,84,5
12648,4.22,eng,375,225,20
12649,3.62,eng,676,4919,160
12650,4.32,eng,385,504,28
12651,3.77,eng,168,29090,451
12652,4.25,eng,320,723,36
12661,4.18,eng,1024,19174,664
12662,4.05,eng,320,4753,400
12664,3.71,eng,960,2153,152
12676,3.96,spa,288,67,3
12678,3.96,spa,254,28,9
12682,4.22,eng,505,1316,134
12683,4.22,eng,0,13,0
12684,4.22,eng,505,8,2
12686,4.13,eng,306,697,158
12703,3.85,eng,322,1898,201
12712,0.0,eng,71,0,0
12722,3.9,eng,144,15806,996
12723,4.15,eng,576,103,4
12724,4.02,eng,672,6509,209
12725,3.74,eng,124,6548,356
12733,3.94,eng,460,329,35
12738,3.89,eng,352,1681,276
12746,3.97,eng,352,77,11
12749,4.14,eng,492,30493,1767
12753,4.14,eng,466,17,9
12754,4.14,eng,380,1,0
12769,3.27,eng,304,70,6
12770,3.94,eng,242,6548,556
12771,3.67,eng,197,267,7
12783,3.71,eng,560,11,0
12786,3.54,eng,414,12741,1494
12787,3.92,eng,302,2243,220
12789,4.67,eng,216,1,0
12793,3.9,eng,308,77,14
12807,3.5,eng,336,15,1
12812,4.09,eng,400,175,17
12817,3.93,eng,512,503,34
12820,3.94,eng,120,21,5
12822,3.4,eng,80,5,1
12823,4.29,eng,318,2439,255
12827,3.52,eng,528,3996,278
12828,3.59,eng,306,336,33
12829,3.12,eng,528,3621,330
12840,4.03,eng,328,2779,33
12841,4.16,eng,288,1952,70
12842,4.12,eng,272,8541,257
12843,4.03,eng,304,956,37
12844,4.22,eng,288,2253,53
12845,4.13,eng,304,4657,89
12846,4.14,eng,304,2554,67
12847,4.1,eng,260,3618,97
12851,4.26,eng,352,110,6
12852,4.26,eng,320,2711,89
12853,4.27,eng,733,214,27
12854,4.18,eng,633,2710,294
12855,4.42,eng,768,1330,29
12856,4.18,eng,578,442,52
12859,3.92,eng,278,192,5
12876,3.92,eng,304,536,79
12879,3.79,eng,336,534,25
12881,3.77,eng,400,3115,188
12882,3.77,ger,464,1,0
12885,3.7,eng,205,5052,305
12901,3.73,eng,72,10,3
12905,4.05,eng,760,8,1
12906,3.12,eng,64,8,1
12912,3.84,eng,486,892,117
12914,3.84,eng,442,87406,1182
12916,3.84,eng,290,996,96
12918,3.84,eng,340,319,27
12919,4.4,mul,590,583,5
12922,3.18,eng,106,237,39
12923,3.18,eng,125,16370,1211
12931,3.9,eng,144,13788,1554
12932,3.9,eng,160,1521,44
12933,3.93,eng,128,194,32
12937,3.71,eng,128,244,15
12939,3.91,eng,192,269,24
12941,3.91,eng,455,1796,98
12944,3.91,eng,384,215,11
12947,3.43,eng,271,790,93
12950,3.79,eng,272,6769,270
12951,3.8,eng,527,3083,134
12954,3.43,eng,386,616,77
12958,4.07,eng,196,128,12
12960,4.07,eng,166,1230,62
12961,4.07,eng,160,13,2
12964,4.07,eng,18,38,7
12965,4.07,eng,188,73,12
12969,3.9,eng,320,1464,100
12975,3.98,eng,256,157,18
12980,3.98,eng,222,188,14
12982,3.98,eng,240,199,21
12984,3.82,eng,400,5704,94
12990,4.02,eng,288,1309,107
12993,4.27,eng,384,15,0
12994,3.74,eng,288,375,63
12995,3.87,eng,409,4208,216
12999,3.89,eng,3,48,3
13002,3.89,eng,368,493,25
13008,3.68,eng,3,53,3
13011,3.68,eng,226,51,2
13012,3.68,eng,256,769,78
13018,3.88,eng,80,17,0
13020,3.83,eng,398,17782,493
13028,4.02,eng,160,143,18
13033,4.17,eng,884,10050,294
13037,3.89,eng,253,5428,542
13039,4.18,eng,288,1896,124
13040,4.02,eng,132,514,40
13042,3.91,eng,306,1345,114
13050,3.83,eng,328,63,2
13060,3.63,eng,306,19245,1533
13061,3.95,eng,388,12609,696
13062,3.96,eng,420,14475,571
13063,3.82,eng,400,13125,743
13064,3.94,eng,404,15459,669
13066,3.89,eng,464,20070,1047
13068,3.93,eng,404,11050,624
13069,3.48,eng,208,2303,161
13074,3.84,eng,464,12371,536
13075,3.82,eng,413,333,29
13086,4.08,eng,320,1980,154
13100,3.84,eng,96,21,1
13104,3.87,eng,68,1256,100
13105,3.64,eng,256,9889,337
13106,3.64,eng,0,64,10
13107,3.84,eng,304,120,11
13113,3.77,eng,412,424,47
13119,3.83,eng,608,990,97
13121,3.87,eng,352,2703,267
13122,4.03,eng,752,1396,99
13128,4.0,eng,393,48095,1633
13130,4.0,eng,419,41805,831
13131,4.04,eng,390,47196,1464
13133,3.83,eng,357,32963,2132
13134,3.53,eng,374,18058,1519
13136,4.04,eng,400,78780,2118
13138,3.25,eng,341,5512,227
13140,3.96,eng,466,58414,1191
13141,3.82,eng,368,10970,322
13142,3.98,eng,432,242,15
13143,4.0,eng,461,52093,985
13144,4.04,eng,421,220,19
13146,3.68,eng,480,9714,220
13147,3.83,eng,406,34087,1809
13149,2.86,eng,272,4320,307
13151,3.94,eng,403,36334,905
13155,4.02,eng,352,268,13
13157,3.8,eng,548,16563,849
13158,3.84,eng,320,48,1
13161,3.68,eng,160,3733,320
13162,3.93,eng,416,42701,1337
13164,3.88,eng,48,862,53
13173,4.19,eng,32,1561,45
13177,3.77,eng,660,3878,151
13180,3.8,eng,288,22,3
13194,4.07,eng,232,5299,131
13196,3.51,eng,177,837,95
13199,3.78,eng,288,9214,179
13203,4.13,eng,128,748,105
13210,4.27,eng,127,7423,319
13211,4.42,eng,54,3720,240
13215,4.41,eng,32,1246,164
13228,3.85,spa,384,156,28
13237,4.01,eng,172,104,6
13238,4.14,eng,14,31,2
13241,3.96,eng,404,883,16
13254,3.52,eng,323,701,53
13257,4.06,eng,48,322,41
13258,3.71,eng,258,13674,1166
13260,3.65,eng,306,152,14
13270,3.82,eng,144,12610,486
13275,4.11,eng,160,988,31
13276,3.68,eng,392,39,5
13285,3.73,eng,235,26,1
13310,3.84,eng,192,102,8
13314,3.87,eng,403,36,5
13320,4.04,eng,296,45,2
13323,4.04,eng,296,3,0
13329,3.73,eng,592,56,1
13336,4.09,mul,416,59,5
13337,3.89,eng,256,1052,23
13342,3.89,eng,352,7,1
13344,4.19,mul,480,35,1
13345,4.17,eng,311,1312,162
13347,3.88,eng,392,7,1
13357,3.98,eng,176,120,1
13360,4.34,eng,288,27204,698
13365,4.06,eng,379,1549,87
13368,4.17,eng,405,1991,92
13374,3.65,eng,253,17963,1023
13375,4.0,eng,80,39,1
13379,4.42,eng,534,21,1
13382,4.56,eng,3,61,1
13383,4.45,eng,3,51,1
13388,4.19,eng,302,924,59
13397,3.94,eng,402,3896,65
13398,4.02,eng,326,5062,79
13399,3.85,eng,355,10329,193
13413,3.89,eng,381,155,17
13414,4.25,eng,172,46,7
13421,4.04,eng,352,201,12
13422,4.25,eng,518,692,26
13423,3.58,eng,144,205,24
13424,4.14,eng,728,68,3
13425,3.95,eng,400,356,17
13440,3.96,eng,612,97092,1186
13442,4.0,eng,344,486,56
13444,4.13,eng,646,1259,131
13446,3.7,spa,496,218,30
13448,3.77,eng,431,103,16
13449,4.44,spa,448,9,1
13451,3.92,eng,376,18255,266
13460,4.15,eng,64,906,171
13462,3.99,eng,368,693,58
13463,3.85,eng,288,327,16
13467,3.26,eng,160,269,40
13469,4.1,eng,208,203,25
13470,4.36,eng,258,2509,137
13484,4.06,eng,413,543,69
13485,3.15,eng,172,115,23
13486,3.67,eng,142,235,22
13487,4.36,eng,208,309,7
13488,4.45,eng,208,450,8
13489,4.41,eng,208,363,5
13490,4.42,eng,208,339,5
13492,3.97,fre,180,129,3
13493,4.46,eng,208,303,5
13494,4.41,fre,202,2,1
13495,4.18,fre,198,122,2
13500,3.86,eng,350,127,25
13501,4.14,eng,164,15977,415
13504,4.41,eng,0,113,12
13505,4.1,eng,448,62,7
13506,4.12,eng,412,3685,95
13508,3.96,eng,384,402,55
13509,4.0,eng,48,227,15
13517,4.02,eng,142,405,21
13519,3.7,eng,128,8071,360
13530,3.85,eng,240,1428,204
13536,3.88,fre,186,6,0
13538,4.42,fre,200,3,1
13540,4.41,fre,189,4,2
13541,4.31,fre,191,4,3
13543,4.1,fre,208,121,3
13544,4.27,fre,192,91,2
13545,4.36,fre,188,2,1
13546,4.39,fre,185,94,1
13547,4.45,fre,207,3,1
13548,4.44,fre,202,4,2
13549,4.43,eng,208,909,15
13550,4.48,eng,208,897,17
13551,4.5,eng,208,986,37
13552,3.91,eng,133,1756,176
13557,4.41,eng,224,513,12
13562,4.48,jpn,178,19,0
13568,4.28,eng,183,2728,35
13569,4.28,eng,196,5616,65
13570,4.11,eng,197,38296,396
13571,4.29,eng,184,2765,38
13575,4.27,eng,194,2993,40
13576,4.3,eng,193,3359,48
13577,4.28,eng,192,4059,50
13578,4.28,eng,184,3052,41
13579,4.31,eng,184,2683,38
13583,4.28,jpn,186,6,2
13584,4.3,jpn,186,5,1
13585,4.28,jpn,190,7,1
13586,4.29,jpn,188,5,2
13587,4.27,jpn,187,4,0
13588,4.26,eng,205,1144,18
13589,4.22,eng,205,985,15
13590,4.1,eng,187,8921,207
13591,4.27,eng,207,1012,21
13592,4.28,eng,203,953,20
13593,4.11,jpn,211,275,7
13594,4.22,jpn,198,61,5
13595,4.26,jpn,208,9,2
13596,4.25,jpn,211,289,8
13598,4.26,jpn,195,11,2
13600,4.23,jpn,189,331,6
13602,4.15,jpn,191,282,7
13603,4.22,jpn,211,8,2
13608,4.27,jpn,207,9,2
13609,4.21,jpn,189,329,5
13611,4.24,jpn,189,9,2
13614,4.26,eng,201,16983,428
13616,4.39,eng,204,21653,690
13617,4.34,eng,201,19274,583
13618,4.43,eng,200,22435,741
13619,4.43,eng,197,25578,948
13620,4.39,eng,215,18291,491
13621,4.43,eng,211,18321,586
13622,4.21,eng,193,13472,363
13623,4.22,eng,188,12461,325
13624,3.71,eng,446,2956,239
13625,3.64,eng,405,26,6
13628,3.6,eng,275,134,5
13629,4.05,eng,322,9395,616
13630,4.09,eng,375,1444,83
13631,4.11,eng,376,911,33
13632,4.12,eng,392,628,26
13633,3.94,eng,248,900,38
13634,3.86,eng,247,521,32
13638,4.11,fre,212,26,3
13639,4.12,fre,185,10,0
13640,4.12,fre,171,12,0
13647,3.88,eng,341,3493,306
13648,3.7,eng,286,6666,606
13649,4.3,eng,125,800,91
13650,4.3,eng,314,1044,164
13653,4.13,eng,579,58,13
13654,3.94,eng,281,1269,93
13657,3.83,eng,239,3489,335
13658,4.12,eng,211,14393,635
13659,4.04,eng,280,14549,468
13660,4.17,eng,48,1322,87
13661,3.94,eng,281,26096,1053
13662,4.09,eng,180,73161,1922
13664,4.09,eng,40,6598,600
13666,4.13,eng,42,21,1
13667,4.12,eng,259,79809,1224
13674,4.52,eng,496,442,24
13677,4.55,eng,220,161,12
13719,4.21,eng,176,61,4
13720,4.28,eng,168,63,2
13722,4.0,eng,158,393,41
13724,4.19,eng,161,134,9
13727,4.34,eng,208,5763,75
13728,4.36,eng,208,6371,85
13729,4.28,eng,208,7037,81
13730,4.34,eng,208,7781,70
13731,4.35,eng,208,6250,60
13733,4.36,eng,216,5922,81
13735,4.36,eng,216,5648,76
13737,4.2,eng,464,2504,172
13739,3.99,eng,195,141,10
13741,4.11,eng,222,135,5
13743,4.25,eng,203,128,3
13746,3.7,eng,307,2261,537
13752,3.84,eng,189,2821,199
13759,4.05,eng,400,8080,336
13762,4.08,eng,301,26,4
13764,4.44,eng,191,1030,13
13765,4.45,eng,191,1007,13
13767,4.45,eng,191,999,13
13769,4.44,eng,189,984,10
13783,4.3,eng,192,611,14
13784,4.32,eng,185,562,11
13785,4.28,eng,182,478,12
13786,4.37,eng,179,497,9
13793,4.28,jpn,184,6,0
13797,4.19,eng,32,645,123
13800,3.56,eng,304,976,106
13806,3.93,eng,560,8716,228
13807,3.96,eng,368,9698,110
13812,4.17,eng,485,73396,1367
13814,4.0,eng,319,9291,97
13820,3.95,eng,255,337,10
13821,4.1,eng,296,23392,1104
13823,3.77,eng,310,753,13
13829,4.15,eng,581,56973,1623
13832,3.91,eng,312,3643,74
13833,4.29,eng,358,49912,615
13834,4.32,eng,347,46937,665
13835,4.24,eng,264,77540,1396
13836,4.32,eng,362,61677,1448
13837,4.28,eng,384,72386,1230
13842,4.06,eng,0,117,36
13845,4.12,eng,224,846,17
13847,4.09,eng,256,459,37
13853,4.21,eng,112,381,19
13854,4.17,eng,373,7847,104
13856,4.22,eng,368,346,31
13860,3.8,eng,175,353,20
13867,4.17,eng,336,614,19
13871,4.45,eng,265,276,5
13876,3.97,eng,144,37,4
13878,3.98,eng,429,19537,171
13879,4.02,eng,417,131,4
13881,4.05,eng,436,21965,92
13890,4.04,eng,880,106712,1604
13891,3.94,eng,780,86944,1442
13895,4.16,eng,912,113052,1673
13912,4.13,eng,461,115201,1008
13913,3.62,eng,232,1595,135
13914,4.22,eng,170,28,1
13916,4.13,ita,442,45,5
13922,4.01,eng,544,5653,225
13923,4.09,eng,496,5141,184
13924,3.97,eng,512,63,8
13925,4.12,eng,596,17071,708
13927,4.33,eng,608,24253,1070
13929,4.09,eng,407,24751,2219
13930,4.1,eng,670,104,9
13931,4.1,eng,560,4123,145
13932,4.18,eng,576,9255,724
13934,4.18,eng,560,119,10
13939,4.34,eng,144,5874,281
13943,4.37,eng,144,5406,237
13944,3.87,eng,592,1738,235
13951,3.88,eng,80,87,10
13954,3.89,eng,160,874,19
13956,4.14,eng,228,178,12
13964,2.0,eng,498,1,0
13965,4.23,eng,192,1509,80
13968,3.57,eng,608,74,4
13979,3.95,eng,291,4922,95
13980,4.01,eng,448,6437,81
13981,3.83,eng,362,7756,283
13982,3.97,eng,479,15813,871
13983,3.79,eng,384,6145,202
13985,3.9,eng,544,698,19
13986,4.14,eng,320,31058,927
13987,4.01,eng,480,6980,229
13988,3.87,eng,338,3049,32
13990,4.03,eng,428,11193,123
13991,3.86,eng,893,1189,23
13993,4.02,eng,448,10113,263
13994,4.05,eng,423,12027,105
